left_index,right_index,left_id_consulta,right_id_consulta,left_id_consulta_original,right_id_consulta_original,left_record_key,right_record_key,left_name,right_name,left_dob,right_dob,left_sex,right_sex,blocking_passes,full_name_score,birth_date_score,sex_score,last_names_score,contact_score,total_score,classification
19,2039,CHJ_F_ESP_0901_20,CHJ_F_ESP_0306_73,CHJ_F_ESP_0901_20,CHJ_F_ESP_0306_73,transacciones|transacciones_espana_2023.csv|20,transacciones|transacciones_espana_2024.csv|373,carmen hernandez jimenez,carmen hernandez,1966-11-09,1966-11-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.9333,1.0,1.0,0.5,1.0,0.9233,auto_match_supported_dob_contact
2039,4591,CHJ_F_ESP_0306_73,CHJ_F_ESP_0912_58,CHJ_F_ESP_0306_73,CHJ_F_ESP_0912_58,transacciones|transacciones_espana_2024.csv|373,transacciones|transacciones_espana_2025.csv|1258,carmen hernandez,carmen hernandez jimenez,1966-11-09,1966-11-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,0.9333,1.0,1.0,0.5,1.0,0.9233,auto_match_supported_dob_contact
19,4591,CHJ_F_ESP_0901_20,CHJ_F_ESP_0912_58,CHJ_F_ESP_0901_20,CHJ_F_ESP_0912_58,transacciones|transacciones_espana_2023.csv|20,transacciones|transacciones_espana_2025.csv|1258,carmen hernandez jimenez,carmen hernandez jimenez,1966-11-09,1966-11-09,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
20,1273,JRG_M_ESP_2405_21,JRG_M_ESP_2410_74,JRG_M_ESP_2405_21,JRG_M_ESP_2410_74,transacciones|transacciones_espana_2023.csv|21,transacciones|transacciones_espana_2023.csv|1274,javier rodriguez gomez,javier rodriguez gomez,1936-07-09,1936-07-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
1273,1405,JRG_M_ESP_2410_74,JRG_M_ESP_2809_06,JRG_M_ESP_2410_74,JRG_M_ESP_2809_06,transacciones|transacciones_espana_2023.csv|1274,transacciones|transacciones_espana_2023.csv|1406,javier rodriguez gomez,javier rodriguez gomez,1936-07-09,1936-07-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
20,1405,JRG_M_ESP_2405_21,JRG_M_ESP_2809_06,JRG_M_ESP_2405_21,JRG_M_ESP_2809_06,transacciones|transacciones_espana_2023.csv|21,transacciones|transacciones_espana_2023.csv|1406,javier rodriguez gomez,javier rodriguez gomez,1936-07-09,1936-07-09,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
3713,4932,PHM_F_ESP_1608_80,PHM_F_ESP_1111_99,PHM_F_ESP_1608_80,PHM_F_ESP_1111_99,transacciones|transacciones_espana_2025.csv|380,transacciones|transacciones_espana_2025.csv|1599,paula hernandez martinez,p hernandez martinez,2007-09-07,2007-09-07,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.86,1.0,1.0,1.0,1.0,0.944,auto_match_supported_dob_surnames
21,3713,PHM_F_ESP_2505_22,PHM_F_ESP_1608_80,PHM_F_ESP_2505_22,PHM_F_ESP_1608_80,transacciones|transacciones_espana_2023.csv|22,transacciones|transacciones_espana_2025.csv|380,paula hernandez martinez,paula hernandez martinez,2007-09-07,2007-09-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
1766,4932,PHM_F_ESP_2608_00,PHM_F_ESP_1111_99,PHM_F_ESP_2608_00,PHM_F_ESP_1111_99,transacciones|transacciones_espana_2024.csv|100,transacciones|transacciones_espana_2025.csv|1599,paula hernandez martinez,p hernandez martinez,2007-09-07,2007-09-07,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.86,1.0,1.0,1.0,1.0,0.944,auto_match_supported_dob_surnames
1766,3713,PHM_F_ESP_2608_00,PHM_F_ESP_1608_80,PHM_F_ESP_2608_00,PHM_F_ESP_1608_80,transacciones|transacciones_espana_2024.csv|100,transacciones|transacciones_espana_2025.csv|380,paula hernandez martinez,paula hernandez martinez,2007-09-07,2007-09-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
21,4932,PHM_F_ESP_2505_22,PHM_F_ESP_1111_99,PHM_F_ESP_2505_22,PHM_F_ESP_1111_99,transacciones|transacciones_espana_2023.csv|22,transacciones|transacciones_espana_2025.csv|1599,paula hernandez martinez,p hernandez martinez,2007-09-07,2007-09-07,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.86,1.0,1.0,1.0,1.0,0.944,auto_match_supported_dob_surnames
21,1766,PHM_F_ESP_2505_22,PHM_F_ESP_2608_00,PHM_F_ESP_2505_22,PHM_F_ESP_2608_00,transacciones|transacciones_espana_2023.csv|22,transacciones|transacciones_espana_2024.csv|100,paula hernandez martinez,paula hernandez martinez,2007-09-07,2007-09-07,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
68,4996,MLH_F_ESP_1905_69,MLH_F_ESP_0711_63,MLH_F_ESP_1905_69,MLH_F_ESP_0711_63,transacciones|transacciones_espana_2023.csv|69,transacciones|transacciones_espana_2025.csv|1663,m lopez hernandez,maria lopez hernandez,1995-07-17,1995-07-17,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.837,1.0,1.0,1.0,1.0,0.9348,auto_match_supported_dob_surnames
68,1508,MLH_F_ESP_1905_69,MLH_F_ESP_1502_09,MLH_F_ESP_1905_69,MLH_F_ESP_1502_09,transacciones|transacciones_espana_2023.csv|69,transacciones|transacciones_espana_2023.csv|1509,m lopez hernandez,maria lopez hernandez,1995-07-17,1995-07-17,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.837,1.0,1.0,1.0,1.0,0.9348,auto_match_supported_dob_surnames
22,4996,NRJ_F_ESP_0404_23,MLH_F_ESP_0711_63,NRJ_F_ESP_0404_23,MLH_F_ESP_0711_63,transacciones|transacciones_espana_2023.csv|23,transacciones|transacciones_espana_2025.csv|1663,nuria ruiz jimenez,maria lopez hernandez,1995-07-17,1995-07-17,F,F,birthdate_country,0.6207,1.0,1.0,0.5776,0.0,0.7061,no_match
22,1508,NRJ_F_ESP_0404_23,MLH_F_ESP_1502_09,NRJ_F_ESP_0404_23,MLH_F_ESP_1502_09,transacciones|transacciones_espana_2023.csv|23,transacciones|transacciones_espana_2023.csv|1509,nuria ruiz jimenez,maria lopez hernandez,1995-07-17,1995-07-17,F,F,birthdate_country,0.6207,1.0,1.0,0.5776,0.0,0.7061,no_match
22,68,NRJ_F_ESP_0404_23,MLH_F_ESP_1905_69,NRJ_F_ESP_0404_23,MLH_F_ESP_1905_69,transacciones|transacciones_espana_2023.csv|23,transacciones|transacciones_espana_2023.csv|69,nuria ruiz jimenez,m lopez hernandez,1995-07-17,1995-07-17,F,F,birthdate_country,0.5654,1.0,1.0,0.5776,0.0,0.6839,no_match
1508,4996,MLH_F_ESP_1502_09,MLH_F_ESP_0711_63,MLH_F_ESP_1502_09,MLH_F_ESP_0711_63,transacciones|transacciones_espana_2023.csv|1509,transacciones|transacciones_espana_2025.csv|1663,maria lopez hernandez,maria lopez hernandez,1995-07-17,1995-07-17,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
644,1009,PMM_F_ESP_0303_45,PMM_F_ESP_0911_10,PMM_F_ESP_0303_45,PMM_F_ESP_0911_10,transacciones|transacciones_espana_2023.csv|645,transacciones|transacciones_espana_2023.csv|1010,paula martin martinez,paula martin martinez,1998-08-22,1998-08-22,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
23,1009,PMM_F_ESP_0812_24,PMM_F_ESP_0911_10,PMM_F_ESP_0812_24,PMM_F_ESP_0911_10,transacciones|transacciones_espana_2023.csv|24,transacciones|transacciones_espana_2023.csv|1010,paula martin martinez,paula martin martinez,1998-08-22,1998-08-22,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
23,644,PMM_F_ESP_0812_24,PMM_F_ESP_0303_45,PMM_F_ESP_0812_24,PMM_F_ESP_0303_45,transacciones|transacciones_espana_2023.csv|24,transacciones|transacciones_espana_2023.csv|645,paula martin martinez,paula martin martinez,1998-08-22,1998-08-22,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
24,30,IGG_F_ESP_3001_25,IGG_F_ESP_2502_31,IGG_F_ESP_3001_25,IGG_F_ESP_2502_31,transacciones|transacciones_espana_2023.csv|25,transacciones|transacciones_espana_2023.csv|31,isabel garcia,i garcia garcia,2006-06-10,2006-06-10,F,F,birthdate_country | birthdate_lastname_soundex_country | phone_country,0.6877,1.0,1.0,0.5,1.0,0.8251,auto_match_supported_dob_contact
3507,4460,IGG_F_ESP_1601_74,IGG_F_ESP_1207_27,IGG_F_ESP_1601_74,IGG_F_ESP_1207_27,transacciones|transacciones_espana_2025.csv|174,transacciones|transacciones_espana_2025.csv|1127,isabel garcia garcia,isabel garcia garcia,2006-06-10,2006-06-10,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
24,3507,IGG_F_ESP_3001_25,IGG_F_ESP_1601_74,IGG_F_ESP_3001_25,IGG_F_ESP_1601_74,transacciones|transacciones_espana_2023.csv|25,transacciones|transacciones_espana_2025.csv|174,isabel garcia,isabel garcia garcia,2006-06-10,2006-06-10,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.93,1.0,1.0,0.5,1.0,0.922,auto_match_supported_dob_contact
30,3507,IGG_F_ESP_2502_31,IGG_F_ESP_1601_74,IGG_F_ESP_2502_31,IGG_F_ESP_1601_74,transacciones|transacciones_espana_2023.csv|31,transacciones|transacciones_espana_2025.csv|174,i garcia garcia,isabel garcia garcia,2006-06-10,2006-06-10,F,F,birthdate_country | birthdate_lastname_soundex_country,0.785,1.0,1.0,1.0,0.0,0.814,auto_match_supported_dob_surnames
24,4460,IGG_F_ESP_3001_25,IGG_F_ESP_1207_27,IGG_F_ESP_3001_25,IGG_F_ESP_1207_27,transacciones|transacciones_espana_2023.csv|25,transacciones|transacciones_espana_2025.csv|1127,isabel garcia,isabel garcia garcia,2006-06-10,2006-06-10,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.93,1.0,1.0,0.5,1.0,0.922,auto_match_supported_dob_contact
30,4460,IGG_F_ESP_2502_31,IGG_F_ESP_1207_27,IGG_F_ESP_2502_31,IGG_F_ESP_1207_27,transacciones|transacciones_espana_2023.csv|31,transacciones|transacciones_espana_2025.csv|1127,i garcia garcia,isabel garcia garcia,2006-06-10,2006-06-10,F,F,birthdate_country | birthdate_lastname_soundex_country,0.785,1.0,1.0,1.0,0.0,0.814,auto_match_supported_dob_surnames
25,264,LGR_F_ESP_0407_26,LGR_F_ESP_2501_65,LGR_F_ESP_0407_26,LGR_F_ESP_2501_65,transacciones|transacciones_espana_2023.csv|26,transacciones|transacciones_espana_2023.csv|265,lucia gomez rodriguez,l gomez rodriguez,1997-01-22,1997-01-22,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact | phone_country,0.837,1.0,1.0,1.0,1.0,0.9348,auto_match_supported_dob_surnames
2595,4149,CRD_M_ESP_1802_29,CRD_M_ESP_0804_16,CRD_M_ESP_1802_29,CRD_M_ESP_0804_16,transacciones|transacciones_espana_2024.csv|929,transacciones|transacciones_espana_2025.csv|816,carlos rodriguez diaz,carlos rodriguez diaz,1949-07-03,1949-07-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
26,2595,CRD_M_ESP_0701_27,CRD_M_ESP_1802_29,CRD_M_ESP_0701_27,CRD_M_ESP_1802_29,transacciones|transacciones_espana_2023.csv|27,transacciones|transacciones_espana_2024.csv|929,carlos rodriguez diaz,carlos rodriguez diaz,1949-07-03,1949-07-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
26,4149,CRD_M_ESP_0701_27,CRD_M_ESP_0804_16,CRD_M_ESP_0701_27,CRD_M_ESP_0804_16,transacciones|transacciones_espana_2023.csv|27,transacciones|transacciones_espana_2025.csv|816,carlos rodriguez diaz,carlos rodriguez diaz,1949-07-03,1949-07-03,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
27,2724,SSS_M_ESP_0201_28,SSS_M_ESP_2101_58,SSS_M_ESP_0201_28,SSS_M_ESP_2101_58,transacciones|transacciones_espana_2023.csv|28,transacciones|transacciones_espana_2024.csv|1058,sergio sancez sanchez,sergio sanchez sanchez,2024-12-26,2024-12-26,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.9528,1.0,1.0,0.9857,1.0,0.9797,auto_match_supported_dob_contact
97,4566,EGD_F_ESP_1304_98,EGD_F_ESP_1810_33,EGD_F_ESP_1304_98,EGD_F_ESP_1810_33,transacciones|transacciones_espana_2023.csv|98,transacciones|transacciones_espana_2025.csv|1233,e garcia diaz,elena garcia diaz,1987-01-03,1987-01-03,F,F,birthdate_country | birthdate_lastname_soundex_country,0.814,1.0,1.0,1.0,0.0,0.8256,auto_match_supported_dob_surnames
28,316,EGD_F_ESP_2604_29,EGD_F_ESP_2903_17,EGD_F_ESP_2604_29,EGD_F_ESP_2903_17,transacciones|transacciones_espana_2023.csv|29,transacciones|transacciones_espana_2023.csv|317,elena garcia diaz,elena garcia diaz,1987-01-03,1987-01-03,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
28,97,EGD_F_ESP_2604_29,EGD_F_ESP_1304_98,EGD_F_ESP_2604_29,EGD_F_ESP_1304_98,transacciones|transacciones_espana_2023.csv|29,transacciones|transacciones_espana_2023.csv|98,elena garcia diaz,e garcia diaz,1987-01-03,1987-01-03,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.814,1.0,1.0,1.0,1.0,0.9256,auto_match_supported_dob_surnames
97,316,EGD_F_ESP_1304_98,EGD_F_ESP_2903_17,EGD_F_ESP_1304_98,EGD_F_ESP_2903_17,transacciones|transacciones_espana_2023.csv|98,transacciones|transacciones_espana_2023.csv|317,e garcia diaz,elena garcia diaz,1987-01-03,1987-01-03,F,F,birthdate_country | birthdate_lastname_soundex_country | email_exact,0.814,1.0,1.0,1.0,1.0,0.9256,auto_match_supported_dob_surnames
28,4566,EGD_F_ESP_2604_29,EGD_F_ESP_1810_33,EGD_F_ESP_2604_29,EGD_F_ESP_1810_33,transacciones|transacciones_espana_2023.csv|29,transacciones|transacciones_espana_2025.csv|1233,elena garcia diaz,elena garcia diaz,1987-01-03,1987-01-03,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
316,4566,EGD_F_ESP_2903_17,EGD_F_ESP_1810_33,EGD_F_ESP_2903_17,EGD_F_ESP_1810_33,transacciones|transacciones_espana_2023.csv|317,transacciones|transacciones_espana_2025.csv|1233,elena garcia diaz,elena garcia diaz,1987-01-03,1987-01-03,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
4679,4950,AGH_M_ESP_0409_46,AGH_M_ESP_0701_17,AGH_M_ESP_0409_46,AGH_M_ESP_0701_17,transacciones|transacciones_espana_2025.csv|1346,transacciones|transacciones_espana_2025.csv|1617,antonio garcia hernandez,antonio garcia hernandez,1971-02-28,1971-02-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2612,4679,AGH_M_ESP_0206_46,AGH_M_ESP_0409_46,AGH_M_ESP_0206_46,AGH_M_ESP_0409_46,transacciones|transacciones_espana_2024.csv|946,transacciones|transacciones_espana_2025.csv|1346,antonio garcia hernandez,antonio garcia hernandez,1971-02-28,1971-02-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
29,4950,AGH_M_ESP_0104_30,AGH_M_ESP_0701_17,AGH_M_ESP_0104_30,AGH_M_ESP_0701_17,transacciones|transacciones_espana_2023.csv|30,transacciones|transacciones_espana_2025.csv|1617,antonio garcia hernandez,antonio garcia hernandez,1971-02-28,1971-02-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
29,2612,AGH_M_ESP_0104_30,AGH_M_ESP_0206_46,AGH_M_ESP_0104_30,AGH_M_ESP_0206_46,transacciones|transacciones_espana_2023.csv|30,transacciones|transacciones_espana_2024.csv|946,antonio garcia hernandez,antonio garcia hernandez,1971-02-28,1971-02-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
29,4679,AGH_M_ESP_0104_30,AGH_M_ESP_0409_46,AGH_M_ESP_0104_30,AGH_M_ESP_0409_46,transacciones|transacciones_espana_2023.csv|30,transacciones|transacciones_espana_2025.csv|1346,antonio garcia hernandez,antonio garcia hernandez,1971-02-28,1971-02-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
2612,4950,AGH_M_ESP_0206_46,AGH_M_ESP_0701_17,AGH_M_ESP_0206_46,AGH_M_ESP_0701_17,transacciones|transacciones_espana_2024.csv|946,transacciones|transacciones_espana_2025.csv|1617,antonio garcia hernandez,antonio garcia hernandez,1971-02-28,1971-02-28,M,M,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
31,2836,LGR_F_ESP_0403_32,LGR_F_ESP_1409_70,LGR_F_ESP_0403_32,LGR_F_ESP_1409_70,transacciones|transacciones_espana_2023.csv|32,transacciones|transacciones_espana_2024.csv|1170,laura garcia,laura garcia ruiz,1989-11-20,1989-11-20,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | phone_country,0.9412,1.0,1.0,0.5,1.0,0.9265,auto_match_supported_dob_contact
2836,3089,LGR_F_ESP_1409_70,LGR_F_ESP_2806_23,LGR_F_ESP_1409_70,LGR_F_ESP_2806_23,transacciones|transacciones_espana_2024.csv|1170,transacciones|transacciones_espana_2024.csv|1423,laura garcia ruiz,laura garcia ruiz,1989-11-20,1989-11-20,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country,1.0,1.0,1.0,1.0,0.0,0.9,auto_match_supported_dob_surnames
31,3089,LGR_F_ESP_0403_32,LGR_F_ESP_2806_23,LGR_F_ESP_0403_32,LGR_F_ESP_2806_23,transacciones|transacciones_espana_2023.csv|32,transacciones|transacciones_espana_2024.csv|1423,laura garcia,laura garcia ruiz,1989-11-20,1989-11-20,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,0.9412,1.0,1.0,0.5,1.0,0.9265,auto_match_supported_dob_contact
965,2559,CJM_F_ESP_0210_66,CJM_F_ESP_1306_93,CJM_F_ESP_0210_66,CJM_F_ESP_1306_93,transacciones|transacciones_espana_2023.csv|966,transacciones|transacciones_espana_2024.csv|893,claudia jimenez martin,claudia jimenez martin,1972-01-17,1972-01-17,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact | phone_country,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
32,965,CJM_F_ESP_0607_33,CJM_F_ESP_0210_66,CJM_F_ESP_0607_33,CJM_F_ESP_0210_66,transacciones|transacciones_espana_2023.csv|33,transacciones|transacciones_espana_2023.csv|966,c jimenez martin,claudia jimenez martin,1972-01-17,1972-01-17,F,F,birthdate_country | birthdate_lastname_soundex_country | phone_country,0.8057,1.0,1.0,1.0,1.0,0.9223,auto_match_supported_dob_surnames
377,965,CJM_F_ESP_0112_78,CJM_F_ESP_0210_66,CJM_F_ESP_0112_78,CJM_F_ESP_0210_66,transacciones|transacciones_espana_2023.csv|378,transacciones|transacciones_espana_2023.csv|966,claudia jimenez martin,claudia jimenez martin,1972-01-17,1972-01-17,F,F,birthdate_country | birthdate_lastname_soundex_country | birthdate_name_lastname_soundex_country | email_exact,1.0,1.0,1.0,1.0,1.0,1.0,auto_match_supported_dob_surnames
